date,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,icu_patients,icu_patients_per_million,stringency_index,reproduction_rate,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,hospital_beds_per_thousand,year,month,day,country_South Korea,code_KOR,continent_Asia
2023-01-20,29955366.0,578484.6,32496.0,627.5482,453.0,8.743,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,1,20,True,True,True
2023-01-21,29982905.0,579016.5,32496.0,627.5482,436.0,8.414,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,1,21,True,True,True
2023-01-22,29999529.0,579337.5,32496.0,627.5482,460.0,8.878,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,1,22,True,True,True
2023-01-23,30008756.0,579515.7,32496.0,627.5482,450.0,8.685,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,1,23,True,True,True
2023-01-24,30021018.0,579752.5,32496.0,627.5482,468.0,9.032,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,1,24,True,True,True
2023-01-25,30040556.0,580129.8,32496.0,627.5482,482.0,9.302,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,1,25,True,True,True
2023-01-26,30075652.0,580807.56,32496.0,627.5482,489.0,9.437,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,1,26,True,True,True
2023-01-27,30107363.0,581419.94,32496.0,627.5482,481.0,9.283,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,1,27,True,True,True
2023-01-28,30130730.0,581871.2,32496.0,627.5482,410.0,7.913,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,1,28,True,True,True
2023-01-29,30149601.0,582235.6,32496.0,627.5482,420.0,8.106,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,1,29,True,True,True
2023-01-30,30157017.0,582378.9,32496.0,627.5482,402.0,7.758,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,1,30,True,True,True
2023-01-31,30176646.0,582757.94,32496.0,627.5482,387.0,7.469,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,1,31,True,True,True
2023-02-01,30197066.0,583152.25,33522.0,647.3619,359.0,6.928,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,1,True,True,True
2023-02-02,30213928.0,583477.9,33552.0,647.9412,345.0,6.658,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,2,True,True,True
2023-02-03,30228889.0,583766.8,33574.0,648.3661,339.0,6.542,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,3,True,True,True
2023-02-04,30243393.0,584046.9,33596.0,648.79095,325.0,6.272,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,4,True,True,True
2023-02-05,30257411.0,584317.6,33614.0,649.13855,314.5,6.0695,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,5,True,True,True
2023-02-06,30263261.0,584430.56,33624.0,649.33167,304.0,5.867,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,6,True,True,True
2023-02-07,30279381.0,584741.9,33646.0,649.75653,293.5,5.6645,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,7,True,True,True
2023-02-08,30297315.0,585088.25,33680.0,650.41315,283.0,5.462,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,8,True,True,True
2023-02-09,30311979.0,585371.4,33697.0,650.7414,293.0,5.655,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,9,True,True,True
2023-02-10,30325483.0,585632.2,33713.0,651.0504,287.0,5.539,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,10,True,True,True
2023-02-11,30338148.0,585876.75,33736.0,651.49457,284.0,5.481,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,11,True,True,True
2023-02-12,30350199.0,586109.5,33747.0,651.707,268.0,5.172,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,12,True,True,True
2023-02-13,30355373.0,586209.44,33758.0,651.91943,263.0,5.076,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,13,True,True,True
2023-02-14,30369744.0,586486.94,33782.0,652.3829,245.0,4.728,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,14,True,True,True
2023-02-15,30384701.0,586775.75,33804.0,652.80774,22.0,0.425,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,15,True,True,True
2023-02-16,30397220.0,587017.56,33832.0,653.34845,217.0,4.188,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,16,True,True,True
2023-02-17,30408656.0,587238.4,33844.0,653.5802,216.0,4.169,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,17,True,True,True
2023-02-18,30419297.0,587443.9,33856.0,653.81195,213.0,4.111,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,18,True,True,True
2023-02-19,30429571.0,587642.3,33865.0,653.9858,205.0,3.956,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,19,True,True,True
2023-02-20,30433895.0,587725.8,33873.0,654.14026,197.0,3.802,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,20,True,True,True
2023-02-21,30445775.0,587955.2,33887.0,654.41064,195.0,3.763,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,21,True,True,True
2023-02-22,30458857.0,588207.9,33909.0,654.83545,186.0,3.59,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,22,True,True,True
2023-02-23,30469702.0,588417.3,33929.0,655.2217,184.5,3.561,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,23,True,True,True
2023-02-24,30479753.0,588611.4,33940.0,655.43414,183.0,3.532,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,24,True,True,True
2023-02-25,30489666.0,588802.8,33946.0,655.55,181.0,3.493,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,25,True,True,True
2023-02-26,30498878.0,588980.7,33961.0,655.83966,168.0,3.242,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,26,True,True,True
2023-02-27,30502904.0,589058.44,33977.0,656.1487,163.0,3.146,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,27,True,True,True
2023-02-28,30513721.0,589267.4,33988.0,656.3611,164.0,3.165,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,2,28,True,True,True
2023-03-01,30526012.0,589504.7,34003.0,656.65076,145.0,2.798,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,1,True,True,True
2023-03-02,30533573.0,589650.75,34014.0,656.86316,129.0,2.49,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,2,True,True,True
2023-03-03,30543981.0,589851.75,34020.0,656.97906,135.0,2.605,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,3,True,True,True
2023-03-04,30555102.0,590066.5,34025.0,657.0756,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,4,True,True,True
2023-03-05,30564915.0,590256.0,34034.0,657.2494,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,5,True,True,True
2023-03-06,30569215.0,590339.06,34049.0,657.53906,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,6,True,True,True
2023-03-07,30581499.0,590576.25,34061.0,657.7708,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,7,True,True,True
2023-03-08,30594297.0,590823.4,34081.0,658.15704,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,8,True,True,True
2023-03-09,30605187.0,591033.7,34093.0,658.3888,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,9,True,True,True
2023-03-10,30615522.0,591233.3,34096.0,658.4467,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,10,True,True,True
2023-03-11,30625389.0,591423.8,34103.0,658.5819,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,11,True,True,True
2023-03-12,30634731.0,591604.25,34115.0,658.81366,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,12,True,True,True
2023-03-13,30638929.0,591685.3,34121.0,658.9295,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,13,True,True,True
2023-03-14,30650330.0,591905.5,34131.0,659.1226,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,14,True,True,True
2023-03-15,30662229.0,592135.25,34148.0,659.4509,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,15,True,True,True
2023-03-16,30672163.0,592327.1,34155.0,659.5861,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,16,True,True,True
2023-03-17,30681228.0,592502.2,34159.0,659.6633,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,17,True,True,True
2023-03-18,30690223.0,592675.9,34162.0,659.7213,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,18,True,True,True
2023-03-19,30699030.0,592845.94,34171.0,659.8951,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,19,True,True,True
2023-03-20,30702960.0,592921.9,34178.0,660.0303,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,20,True,True,True
2023-03-21,30714976.0,593153.9,34187.0,660.2041,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,21,True,True,True
2023-03-22,30728057.0,593406.5,34201.0,660.4744,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,22,True,True,True
2023-03-23,30739457.0,593626.7,34211.0,660.66754,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,23,True,True,True
2023-03-24,30749740.0,593825.25,34217.0,660.78345,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,24,True,True,True
2023-03-25,30759895.0,594021.4,34220.0,660.8414,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,25,True,True,True
2023-03-26,30769256.0,594202.1,34223.0,660.8993,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,26,True,True,True
2023-03-27,30773460.0,594283.3,34231.0,661.0538,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,27,True,True,True
2023-03-28,30785589.0,594517.56,34245.0,661.32416,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,28,True,True,True
2023-03-29,30798723.0,594771.2,34255.0,661.5173,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,29,True,True,True
2023-03-30,30809762.0,594984.4,34265.0,661.7104,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,30,True,True,True
2023-03-31,30820130.0,595184.56,34281.0,662.01935,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,3,31,True,True,True
2023-04-01,30830653.0,595387.8,34281.0,662.01935,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,4,1,True,True,True
2023-04-02,30840377.0,595575.56,34281.0,662.01935,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,4,2,True,True,True
2023-04-03,30844726.0,595659.56,34296.0,662.309,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,4,3,True,True,True
2023-04-04,30854225.0,595843.0,34289.0,662.1739,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,4,4,True,True,True
2023-04-05,30867591.0,596101.1,34302.0,662.4249,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,4,5,True,True,True
2023-04-06,30882050.0,596380.4,34311.0,662.5987,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,4,6,True,True,True
2023-04-07,30894130.0,596613.6,34315.0,662.67596,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,4,7,True,True,True
2023-04-08,30904502.0,596813.94,34317.0,662.7146,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,4,8,True,True,True
2023-04-09,30914055.0,596998.44,34332.0,663.0043,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,4,9,True,True,True
2023-04-10,30918060.0,597075.75,34342.0,663.1974,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2023,4,10,True,True,True
