date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,stringency_index,reproduction_rate,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,hospital_beds_per_thousand,year,month,day,country_South Korea,code_KOR,continent_Asia
2020-09-19,22893.0,110.0,119.71429,442.0994,2.124271,2.311869,378.0,1.0,3.2857144,7.299767,0.019311553,0.063452244,152.0,2.933,50.46,0.6808,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,19,True,True,True
2020-09-20,22975.0,82.0,114.14286,443.68295,1.5835474,2.2042758,383.0,5.0,3.5714285,7.396325,0.096557766,0.06896983,146.0,2.818,50.46,0.6941,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,20,True,True,True
2020-09-21,23045.0,70.0,108.57143,445.03476,1.3518088,2.096683,385.0,2.0,3.142857,7.434948,0.038623106,0.060693454,141.0,2.721,48.61,0.7284,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,21,True,True,True
2020-09-22,23106.0,61.0,102.14286,446.21277,1.1780047,1.9725373,388.0,3.0,3.0,7.4928827,0.05793466,0.05793466,146.0,2.818,48.61,0.7867,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,22,True,True,True
2020-09-23,23216.0,110.0,101.71429,448.33704,2.124271,1.9642608,388.0,0.0,3.0,7.4928827,0.0,0.05793466,139.0,2.683,48.61,0.8392,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,23,True,True,True
2020-09-24,23341.0,125.0,97.71429,450.75098,2.4139442,1.8870146,393.0,5.0,3.0,7.5894403,0.096557766,0.05793466,126.0,2.432,48.61,0.8187,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,24,True,True,True
2020-09-25,23455.0,114.0,96.0,452.95248,2.201517,1.8539091,395.0,2.0,2.5714285,7.6280637,0.038623106,0.04965828,128.0,2.47,48.61,0.7411,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,25,True,True,True
2020-09-26,23516.0,61.0,89.0,454.1305,1.1780047,1.7187283,399.0,4.0,3.0,7.70531,0.07724621,0.05793466,122.0,2.354,48.61,0.7574,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,26,True,True,True
2020-09-27,23611.0,95.0,90.85714,455.9651,1.8345976,1.7545925,401.0,2.0,2.5714285,7.743933,0.038623106,0.04965828,124.0,2.393,48.61,0.7095,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,27,True,True,True
2020-09-28,23661.0,50.0,88.0,456.93066,0.96557766,1.6994168,406.0,5.0,3.0,7.840491,0.096557766,0.05793466,120.0,2.316,60.19,0.7284,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,28,True,True,True
2020-09-29,23699.0,38.0,84.71429,457.66452,0.73383904,1.6359645,407.0,1.0,2.7142856,7.8598022,0.019311553,0.052417073,115.0,2.219,60.19,0.8162,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,29,True,True,True
2020-09-30,23812.0,113.0,85.14286,459.8467,2.1822054,1.6442409,413.0,6.0,3.5714285,7.975672,0.11586932,0.06896983,109.0,2.104,60.19,0.7832,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,30,True,True,True
2020-10-01,23889.0,77.0,78.28571,461.3337,1.4869896,1.5118188,415.0,2.0,3.142857,8.014295,0.038623106,0.060693454,107.0,2.065,60.19,0.7824,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,1,True,True,True
2020-10-02,23952.0,63.0,71.0,462.55032,1.2166278,1.3711203,416.0,1.0,3.0,8.033607,0.019311553,0.05793466,107.0,2.065,60.19,0.8358,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,2,True,True,True
2020-10-03,24027.0,75.0,73.0,463.9987,1.4483665,1.4097434,420.0,4.0,3.0,8.110852,0.07724621,0.05793466,104.0,2.007,62.96,0.8735,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,3,True,True,True
2020-10-04,24091.0,64.0,68.57143,465.23465,1.2359394,1.3242208,421.0,1.0,2.857143,8.130164,0.019311553,0.055175867,105.0,2.026,60.19,0.9447,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,4,True,True,True
2020-10-05,24164.0,73.0,71.85714,466.64438,1.4097434,1.387673,422.0,1.0,2.2857144,8.149476,0.019311553,0.044140693,107.0,2.065,65.74,1.0048,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,5,True,True,True
2020-10-06,24239.0,75.0,77.14286,468.09274,1.4483665,1.4897484,422.0,0.0,2.142857,8.149476,0.0,0.0413819,105.0,2.026,65.74,1.0002,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,6,True,True,True
2020-10-07,24353.0,114.0,77.28571,470.29425,2.201517,1.4925072,425.0,3.0,1.7142857,8.20741,0.05793466,0.03310552,102.0,1.969,65.74,0.8718,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,7,True,True,True
2020-10-08,24422.0,69.0,76.14286,471.62677,1.3324972,1.4704368,427.0,2.0,1.7142857,8.246034,0.038623106,0.03310552,97.0,1.872,65.74,0.8395,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,8,True,True,True
2020-10-09,24476.0,54.0,74.85714,472.6696,1.0428239,1.4456078,428.0,1.0,1.7142857,8.265345,0.019311553,0.03310552,94.0,1.814,60.19,0.9095,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,9,True,True,True
2020-10-10,24548.0,72.0,74.42857,474.06003,1.3904319,1.4373313,430.0,2.0,1.4285715,8.303968,0.038623106,0.027587933,89.0,1.718,60.19,0.9817,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,10,True,True,True
2020-10-11,24606.0,58.0,73.57143,475.18008,1.1200701,1.4207786,432.0,2.0,1.5714285,8.342591,0.038623106,0.030346727,89.0,1.718,60.19,1.1316,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,11,True,True,True
2020-10-12,24703.0,97.0,77.0,477.0533,1.8732207,1.4869896,433.0,1.0,1.5714285,8.361902,0.019311553,0.030346727,87.0,1.679,56.94,1.1689,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,12,True,True,True
2020-10-13,24805.0,102.0,80.85714,479.02307,1.9697784,1.5614771,434.0,1.0,1.7142857,8.381214,0.019311553,0.03310552,91.0,1.756,56.94,1.0416,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,13,True,True,True
2020-10-14,24878.0,73.0,75.0,480.43283,1.4097434,1.4483665,438.0,4.0,1.8571428,8.458461,0.07724621,0.035864312,85.0,1.64,56.94,0.9733,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,14,True,True,True
2020-10-15,24988.0,110.0,80.85714,482.5571,2.124271,1.5614771,439.0,1.0,1.7142857,8.477772,0.019311553,0.03310552,82.0,1.583,56.94,0.8732,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,15,True,True,True
2020-10-16,25035.0,47.0,79.85714,483.46475,0.907643,1.5421655,441.0,2.0,1.8571428,8.516396,0.038623106,0.035864312,78.0,1.505,56.94,0.9599,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,16,True,True,True
2020-10-17,25108.0,73.0,80.0,484.87448,1.4097434,1.5449243,443.0,2.0,1.8571428,8.555018,0.038623106,0.035864312,78.0,1.505,56.94,1.0491,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,17,True,True,True
2020-10-18,25199.0,91.0,84.71429,486.63184,1.7573514,1.6359645,444.0,1.0,1.7142857,8.574329,0.019311553,0.03310552,77.0,1.486,56.94,1.031,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,18,True,True,True
2020-10-19,25275.0,76.0,81.71429,488.09952,1.4676781,1.5780298,444.0,0.0,1.5714285,8.574329,0.0,0.030346727,78.0,1.505,56.94,1.0508,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,19,True,True,True
2020-10-20,25333.0,58.0,75.42857,489.21957,1.1200701,1.4566429,447.0,3.0,1.8571428,8.632264,0.05793466,0.035864312,71.0,1.37,56.94,1.1421,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,20,True,True,True
2020-10-21,25422.0,89.0,77.71429,490.93832,1.7187283,1.5007836,450.0,3.0,1.7142857,8.690199,0.05793466,0.03310552,70.0,1.351,56.94,1.2522,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,21,True,True,True
2020-10-22,25543.0,121.0,79.28571,493.27502,2.336698,1.5311303,453.0,3.0,2.0,8.748134,0.05793466,0.038623106,62.0,1.197,56.94,1.298,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,22,True,True,True
2020-10-23,25698.0,155.0,94.71429,496.2683,2.993291,1.82908,455.0,2.0,2.0,8.7867565,0.038623106,0.038623106,62.0,1.197,56.94,1.1168,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,23,True,True,True
2020-10-24,25775.0,77.0,95.28571,497.75528,1.4869896,1.8401152,457.0,2.0,2.0,8.82538,0.038623106,0.038623106,60.0,1.158,56.94,1.0511,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,24,True,True,True
2020-10-25,25836.0,61.0,91.0,498.9333,1.1780047,1.7573514,457.0,0.0,1.8571428,8.82538,0.0,0.035864312,53.0,1.023,51.39,1.152,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,25,True,True,True
2020-10-26,25955.0,119.0,97.14286,501.23138,2.298075,1.8759795,457.0,0.0,1.8571428,8.82538,0.0,0.035864312,53.0,1.023,51.39,1.1458,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,26,True,True,True
2020-10-27,26043.0,88.0,101.42857,502.9308,1.6994168,1.9587433,460.0,3.0,1.8571428,8.883315,0.05793466,0.035864312,52.0,1.004,51.39,1.1225,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,27,True,True,True
2020-10-28,26146.0,103.0,103.42857,504.9199,1.98909,1.9973664,461.0,1.0,1.5714285,8.902626,0.019311553,0.030346727,52.0,1.004,51.39,1.1394,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,28,True,True,True
2020-10-29,26271.0,125.0,104.0,507.33383,2.4139442,2.0084016,462.0,1.0,1.2857143,8.921938,0.019311553,0.02482914,53.0,1.023,51.39,1.1344,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,29,True,True,True
2020-10-30,26384.0,113.0,98.0,509.51602,2.1822054,1.8925322,463.0,1.0,1.1428572,8.941249,0.019311553,0.022070346,51.0,0.984,51.39,1.1846,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,30,True,True,True
2020-10-31,26511.0,127.0,105.14286,511.9686,2.4525673,2.0304718,464.0,1.0,1.0,8.960561,0.019311553,0.019311553,54.0,1.042,51.39,1.1487,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,10,31,True,True,True
2020-11-01,26635.0,124.0,114.14286,514.3632,2.3946326,2.2042758,466.0,2.0,1.2857143,8.999184,0.038623106,0.02482914,51.0,0.984,51.39,1.0628,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,1,True,True,True
2020-11-02,26732.0,97.0,111.0,516.23645,1.8732207,2.1435823,468.0,2.0,1.5714285,9.037807,0.038623106,0.030346727,49.0,0.946,51.39,1.0343,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,2,True,True,True
2020-11-03,26807.0,75.0,109.14286,517.6848,1.4483665,2.1077182,472.0,4.0,1.7142857,9.115053,0.07724621,0.03310552,52.0,1.004,51.39,1.0615,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,3,True,True,True
2020-11-04,26924.0,117.0,111.14286,519.9443,2.2594519,2.1463413,474.0,2.0,1.8571428,9.153676,0.038623106,0.035864312,53.0,1.023,51.39,1.0855,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,4,True,True,True
2020-11-05,27049.0,125.0,111.14286,522.3582,2.4139442,2.1463413,475.0,1.0,1.8571428,9.172988,0.019311553,0.035864312,51.0,0.984,51.39,1.1078,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,5,True,True,True
2020-11-06,27194.0,145.0,115.71429,525.1584,2.8001752,2.2346227,476.0,1.0,1.8571428,9.1923,0.019311553,0.035864312,50.0,0.965,51.39,1.0836,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,6,True,True,True
2020-11-07,27283.0,89.0,110.28571,526.87714,1.7187283,2.1297884,477.0,1.0,1.8571428,9.211611,0.019311553,0.035864312,53.0,1.023,51.39,1.1702,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,7,True,True,True
2020-11-08,27426.0,143.0,113.0,529.6387,2.761552,2.1822054,478.0,1.0,1.7142857,9.230923,0.019311553,0.03310552,58.0,1.119,51.39,1.1768,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,8,True,True,True
2020-11-09,27552.0,126.0,117.14286,532.0719,2.4332557,2.2622106,480.0,2.0,1.7142857,9.269546,0.038623106,0.03310552,57.0,1.1,51.39,1.166,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,9,True,True,True
2020-11-10,27652.0,100.0,120.71429,534.00305,1.9311553,2.3311803,485.0,5.0,1.8571428,9.366103,0.096557766,0.035864312,54.0,1.042,51.39,1.2001,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,10,True,True,True
2020-11-11,27797.0,145.0,124.71429,536.8033,2.8001752,2.4084265,487.0,2.0,1.8571428,9.404727,0.038623106,0.035864312,49.0,0.946,51.39,1.2465,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,11,True,True,True
2020-11-12,27940.0,143.0,127.28571,539.5648,2.761552,2.4580848,487.0,0.0,1.7142857,9.404727,0.0,0.03310552,53.0,1.023,51.39,1.3719,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,12,True,True,True
2020-11-13,28131.0,191.0,133.85715,543.2533,3.6885068,2.5849893,488.0,1.0,1.7142857,9.424038,0.019311553,0.03310552,50.0,0.965,51.39,1.4767,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,13,True,True,True
2020-11-14,28336.0,205.0,150.42857,547.21216,3.9588685,2.9050095,492.0,4.0,2.142857,9.501285,0.07724621,0.0413819,54.0,1.042,51.39,1.519,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,14,True,True,True
2020-11-15,28544.0,208.0,159.71428,551.229,4.0168033,3.084331,493.0,1.0,2.142857,9.520596,0.019311553,0.0413819,56.0,1.081,51.39,1.5708,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,15,True,True,True
2020-11-16,28766.0,222.0,173.42857,555.5162,4.2871647,3.3491752,494.0,1.0,2.0,9.539907,0.019311553,0.038623106,55.0,1.061,51.39,1.6034,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,16,True,True,True
2020-11-17,28996.0,230.0,192.0,559.9578,4.4416575,3.7078183,494.0,0.0,1.2857143,9.539907,0.0,0.02482914,60.0,1.158,51.39,1.6406,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,17,True,True,True
2020-11-18,29281.0,285.0,212.0,565.4616,5.503793,4.0940495,496.0,2.0,1.2857143,9.57853,0.038623106,0.02482914,67.0,1.293,51.39,1.6168,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,18,True,True,True
2020-11-19,29606.0,325.0,238.0,571.73785,6.276255,4.59615,498.0,2.0,1.5714285,9.617154,0.038623106,0.030346727,79.0,1.525,51.39,1.5713,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,19,True,True,True
2020-11-20,29954.0,348.0,260.42856,578.45825,6.720421,5.02928,501.0,3.0,1.8571428,9.675088,0.05793466,0.035864312,84.0,1.621,51.39,1.5248,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,20,True,True,True
2020-11-21,30340.0,386.0,286.2857,585.91254,7.45426,5.5286217,503.0,2.0,1.5714285,9.713712,0.038623106,0.030346727,86.0,1.66,51.39,1.4195,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,21,True,True,True
2020-11-22,30670.0,330.0,303.7143,592.28534,6.3728127,5.865195,505.0,2.0,1.7142857,9.752335,0.038623106,0.03310552,87.0,1.679,51.39,1.3665,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,22,True,True,True
2020-11-23,30941.0,271.0,310.7143,597.5188,5.233431,6.0003757,509.0,4.0,2.142857,9.82958,0.07724621,0.0413819,79.0,1.525,56.94,1.4086,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,23,True,True,True
2020-11-24,31290.0,349.0,327.7143,604.2585,6.7397323,6.328672,510.0,1.0,2.2857144,9.848892,0.019311553,0.044140693,79.0,1.525,54.17,1.4459,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,24,True,True,True
2020-11-25,31672.0,382.0,341.57144,611.6355,7.3770137,6.596275,513.0,3.0,2.4285715,9.906827,0.05793466,0.046899486,81.0,1.563,54.17,1.5404,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,25,True,True,True
2020-11-26,32253.0,581.0,378.14285,622.8555,11.220013,7.302526,515.0,2.0,2.4285715,9.94545,0.038623106,0.046899486,78.0,1.505,57.87,1.4803,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,11,26,True,True,True
